,price (CLP),rooms,size (m2),address
1311,420000,3.0,75.0,"Libertad 1200 - 1500, Santiago, Chile, Parque Los Reyes, Santiago"
1312,365000,2.0,47.0,"Blanco Encalada 1771, Ejército - Toesca, Santiago"
1313,320000,1.0,41.0,"Tucapel Jiménez, Centro Histórico De Santiago, Santiago"
1314,550000,2.0,53.0,"San Diego - Santiago Centro, San Diego, Santiago"
1315,290000,1.0,27.0,"Bulnes, Santiago"
1316,270000,1.0,28.0,"Metro Santa Ana // Moneda // Tucapel Jimenez, Centro Histórico De Santiago, Santiago"
1317,330000,1.0,30.0,"Calle San Francisco, San Diego, Santiago"
1318,460000,2.0,55.0,"Marín 227, Santiago, Chile, Santa Isabel, Santiago"
1320,325000,1.0,31.0,"Moderno Departamento En Arriendo 1d-1b 1281, Bogotá - Sierra Bella, Santiago"
1321,310000,1.0,38.0,"Franklin 204, Bogotá - Sierra Bella, Santiago"
1322,250000,1.0,32.0,"Depto. 1d 1b Bod. / M. Rodriguez, Centro Histórico De Santiago, Santiago"
1323,570000,2.0,55.0,"Avenida Vicuña Mackenna 1200 - 1500, Ñuñoa, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
1324,280000,1.0,40.0,"General Baquedano 775, Santiago, Chile, Barrio Brasil, Santiago"
1325,370000,2.0,46.0,"Marin 382, Santa Isabel, Santiago"
1327,285000,1.0,32.0,"Santa Elvira, Bogotá - Sierra Bella, Santiago"
1328,350000,2.0,38.0,"Av. Vicuña Mackenna / Metro Irarrazaval 952, Barrio Diez De Julio, Santiago"
1329,300000,1.0,28.0,"Avenida Santa Rosa, Bulnes, Santiago"
1330,395000,2.0,42.0,"Nataniel Cox 1 - 300, Santiago, Chile, Bulnes, Santiago"
1331,600000,3.0,68.0,"2 Estacionamientos 1 Bodega, Santa Isabel, Santiago"
1333,340000,1.0,35.0,"Santa Rosa/av. Matta --metro Matta, San Diego, Santiago"
1334,350000,1.0,5.0,"Presidente Balmaceda 2720, Santiago, Chile, Parque Los Reyes, Santiago"
1335,500000,3.0,54.0,"Lira / Santa Isabel, Santa Isabel, Santiago"
1336,300000,1.0,33.0,"Santa Elvira 97, Bogotá - Sierra Bella, Santiago"
1337,480000,2.0,54.0,"Lord Cochrane 302, Parque Almagro, Santiago"
1338,330000,1.0,26.0,"Eleuterio Ramirez 721, Santa Isabel, Santiago"
1339,291000,1.0,35.0,"Santiago Concha, Bogotá - Sierra Bella, Santiago"
1340,410000,2.0,57.0,"Cóndor 1068, Santiago, Chile, San Diego, Santiago"
1341,600000,3.0,75.0,"Arriendo Depto Tres Dormitorios Dos Baños Santiago Centro, Bogotá - Sierra Bella, Santiago"
1343,430000,2.0,50.0,"Santa Victoria 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
1344,300000,1.0,36.0,"Avenida Santa Rosa 202, Santiago, Chile, Santa Isabel, Santiago"
1347,230000,1.0,25.0,"Avenida San Pablo 1200 - 1500, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1348,350000,2.0,38.0,"San Diego / Ñuble, Parque O'higgins, Santiago"
1349,230000,1.0,25.0,"Avenida San Pablo 1200 - 1500, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1350,350000,2.0,38.0,"San Diego / Ñuble, Parque O'higgins, Santiago"
1351,400000,2.0,45.0,"Lord Cochrane 376, Parque Almagro, Santiago"
1352,430000,2.0,60.0,"Santiago, Ejército - Toesca"
1353,380000,2.0,40.0,"San Diego 1344, Santiago, Chile, Parque O'higgins, Santiago"
1354,330000,1.0,37.0,"Diagonal Vicuña Mackenna 2004, Bogotá - Sierra Bella, Santiago"
1355,345000,1.0,35.0,"Portugal/ Coquimbo, Barrio Diez De Julio, Santiago"
1356,380000,2.0,40.0,"Lira 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
1357,340000,1.0,31.0,"Depto 1 Dormitorio 1 Baño Con Estacionamiento Santa Lucia, Santa Isabel, Santiago"
1358,480000,1.0,36.0,"Arriendo Departamento En Barrio Republica 123, Barrio República, Santiago"
1359,390000,2.0,46.0,"Metro-barrio Bellas Artes, Santiago"
1360,330000,1.0,43.0,"Domeyko 1999, Depto 919, Santiago, Chile, Ejército - Toesca, Santiago"
1363,300000,1.0,35.0,"Eleuterio Ramirez / San Francisco, San Diego, Santiago"
1364,280000,1.0,30.0,"San Martín 714, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1365,320000,1.0,33.0,"San Isidro 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
1367,285000,1.0,30.0,"Avenida Santa Rosa 1 - 300, Santiago, San Joaquín, Chile, Bulnes, Santiago"
1369,290000,1.0,34.0,"Zenteno Con Avenida Mata, Parque O'higgins, Santiago"
1370,550000,2.0,56.0,"Santa Isabel /  Portugal / Con Estacionamiento, Santa Isabel, Santiago"
1373,290000,1.0,40.0,"Eleuterio Ramirez 1070, San Diego, Santiago"
1374,500000,2.0,65.0,"Zenteno 1 - 300, Santiago, Chile, Bulnes, Santiago"
1375,280000,1.0,34.0,"Avenida Vicuña Mackenna 1207, Ñuñoa, Santiago, Chile, Bogotá - Sierra Bella, Santiago"
1376,350000,1.0,38.0,"Santa Isabel, Santa Isabel, Santiago"
1377,320000,1.0,36.0,"Lord Cochrane 252, Bulnes, Santiago"
1378,420000,2.0,46.0,"Carmen Con Santa Isabel, Santa Isabel, Santiago"
1379,330000,1.0,30.0,"Lira Esquina Marín, Santa Isabel, Santiago"
1380,350000,1.0,32.0,"Lira Con Santa Isabel, Santa Isabel, Santiago"
1381,320000,1.0,38.0,"Portugal / Coquimbo, Barrio Diez De Julio, Santiago"
1382,330000,1.0,21.0,"Santa Elvira 97, Bogotá - Sierra Bella, Santiago"
1383,285000,1.0,30.0,"Barrio Brasil, Barrio Brasil, Santiago"
1384,495000,1.0,34.0,"Metro Ñuble / Depto Amoblado, Bogotá - Sierra Bella, Santiago"
1385,420000,2.0,52.0,"Eleuterio Ramírez 1070, San Diego, Santiago"
1386,460000,2.0,46.0,"Marín 440, Santiago, Chile, Santa Isabel, Santiago"
1388,365000,1.0,1.0,"Eyzaguirre 771, San Diego, Santiago"
1389,310000,1.0,37.0,"Cóndor 1068, San Diego, Santiago"
1390,280000,1.0,28.0,"A Pasos De Metro Moneda, Centro Histórico De Santiago, Santiago"
1391,300000,1.0,30.0,"Metro Republica / Garcia Reyes / Estacionamiento Y Bodega, Barrio Yungay, Santiago"
1392,320000,1.0,38.0,"Portugal / Coquimbo, Barrio Diez De Julio, Santiago"
1393,270000,1.0,36.0,"Mario Kreutzberger 1520, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1394,350000,1.0,45.0,"Catedral 1200 - 1500, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1396,260000,1.0,25.0,"Arturo Prat, San Diego, Santiago"
1397,440000,1.0,33.0,"Merced 562, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1398,340000,1.0,40.0,"Carmen 590, Santiago, Chile, Santa Isabel, Santiago"
1399,340000,1.0,36.0,"A Pasos De Metro Estacion Parque Almagro Linea 3, Parque Almagro, Santiago"
1400,325000,1.0,36.0,"Metro Uc / Ramon Corvalan, Barrio San Borja, Santiago"
1401,450000,2.0,60.0,"Calle San Ignacio De Loyola 999, Santiago, Chile, Parque Almagro, Santiago"
1402,550000,2.0,60.0,"Huerfanos 2084, Santiago, Chile, Barrio Brasil, Santiago"
1403,385000,2.0,45.0,"San Francisco 265, Santiago, Chile, Bulnes, Santiago"
1404,320000,1.0,30.0,"Santa Elena / Metro Irarrazabal, Barrio Diez De Julio, Santiago"
1405,295000,1.0,30.0,"Portugal 564, Santa Isabel, Santiago"
1406,450000,2.0,50.0,"Marín 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
1407,440000,2.0,50.0,"Av. Presidente Balmaceda 2914 Depto. 1403, Parque Los Reyes, Santiago"
1408,350000,1.0,40.0,"Eleuterio Ramirez 1331, Parque Almagro, Santiago"
1409,300000,1.0,36.0,"Avenida Santa Rosa 202, Santiago, Chile, Santa Isabel, Santiago"
1410,300000,1.0,30.0,"Carmen / Metro Santa Lucia, Santa Isabel, Santiago"
1411,550000,2.0,46.0,"Monjitas 300 - 600, Santiago, Chile, Barrio Lastarria, Santiago"
1412,295000,1.0,30.0,"Santo Domingo 600 - 900, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1413,460000,2.0,52.0,"Departamento En Arriendo En Parque De Los Reyes, Parque Los Reyes, Santiago"
1414,500000,2.0,60.0,"Carmen 602, Santiago, Chile, Santa Isabel, Santiago"
1415,300000,1.0,38.0,"Av. Ejército Libertador, Santiago, Chile, Ejército - Toesca, Santiago"
1416,340000,1.0,38.0,"Metro Irarrázaval  553, Bogotá - Sierra Bella, Santiago"
1417,350000,1.0,45.0,"Nataniel Cox, Parque O'higgins, Santiago"
1418,320000,1.0,30.0,"Moneda 1617, Centro Histórico De Santiago, Santiago"
1419,460000,2.0,46.0,"Marin 440, Santa Isabel, Santiago"
1420,240000,1.0,30.0,"Zenteno 1482, Parque O'higgins, Santiago"
1421,300000,1.0,37.0,"Parque Los Reyes, Parque Los Reyes, Santiago"
1422,430000,2.0,47.0,"Argomedo 350, Santiago, Chile, Santa Isabel, Santiago"
1424,480000,3.0,50.0,"San Martín 898, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1425,380000,2.0,47.0,"Cóndor 1043, Santiago, Chile, San Diego, Santiago"
1426,420000,2.0,42.0,"Cercano A Estaicon Metro Santa Ana Y Los Heroes, Centro Histórico De Santiago, Santiago"
1427,460000,1.0,36.0,"Santo Domingo / Bellas Artes, Centro Histórico De Santiago, Santiago"
1428,300000,1.0,37.0,"Morande 580, Santiago  630, Centro Histórico De Santiago, Santiago"
1429,280000,1.0,30.0,"Avenida Manuel Rodríguez 881, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1431,350000,2.0,50.0,"Manuel Antonio Tocornal 383, Santa Isabel, Santiago"
1432,320000,1.0,37.0,"Coquimbo  56, Barrio Diez De Julio, Santiago"
1433,350000,1.0,32.0,"Santa Isabel/portugal, Santa Isabel, Santiago"
1434,420000,2.0,42.0,"Metro República, Barrio Yungay, Santiago"
1435,340000,2.0,37.0,"San Diego, Parque O'higgins, Santiago"
1436,280000,1.0,32.0,"Carmen / Eyzaguirre, Barrio Diez De Julio, Santiago"
1437,459000,3.0,76.0,"Santa Isabel 502, Santiago, Chile, Santa Isabel, Santiago"
1438,410000,2.0,45.0,"Santa Isabel, Bulnes, Santiago"
1439,450000,2.0,52.0,"Marín 440, Santiago, Chile, Santa Isabel, Santiago"
1440,300000,1.0,35.0,"San Isidro 337, Santiago, Chile, Santa Isabel, Santiago"
1442,400000,2.0,36.0,"Dieciocho, Parque Almagro, Santiago"
1443,380000,2.0,48.0,"San Isidro 292, Santiago, Chile, Santa Isabel, Santiago"
1447,410000,2.0,55.0,"Vergara 471, Ejército - Toesca, Santiago"
1448,300000,1.0,41.0,"Marín 1 - 300, Santiago, Chile, Santa Isabel, Santiago"
1449,320000,1.0,35.0,"Lord Cochrane 173, Bulnes, Santiago"
1451,410000,2.0,53.0,"Marin Portugal, Santa Isabel, Santiago"
1452,465000,2.0,87.0,"Metro República, Barrio Yungay, Santiago"
1453,350000,1.0,30.0,"Santa Isabel / Lira, Espacio Para Lavadora, Santa Isabel, Santiago"
1455,270000,1.0,26.0,"Moneda 1500 8340515 Santiago Región Metropolitana Chile, Centro Histórico De Santiago, Santiago"
1456,291000,1.0,40.0,"Metro Uc, Santa Isabel, Santiago"
1458,380000,3.0,70.0,"Arriendo Dpto Metro Matta, Bogotá - Sierra Bella, Santiago"
1459,300000,1.0,35.0,"Cummig, Barrio Yungay, Santiago"
1460,320000,1.0,38.0,"Amunátegui 695, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1461,300000,1.0,37.0,"San Francisco 294, Bulnes, Santiago"
1463,380000,2.0,47.0,"Cóndor 1043, Santiago, Chile, San Diego, Santiago"
1464,330000,1.0,44.0,"Santo Domingo 1470, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1465,270000,1.0,30.0,"Catedral, 1289, Centro Histórico De Santiago, Santiago"
1466,350000,1.0,25.0,"Coquimbo 56 106, Barrio Diez De Julio, Santiago"
1468,320000,1.0,32.0,"Departamento Vista Despejada / Parque Los Reyes, Parque Los Reyes, Santiago"
1469,390000,2.0,64.0,"Presidente Balmaceda 2150, Santiago, Chile, Parque Los Reyes, Santiago"
1470,490000,2.0,48.0,"Gorbea 2400 - 2700, Santiago, Chile, Barrio República, Santiago"
1471,390000,2.0,47.0,"Padre Alonso Ovalle Con Serrano, Bulnes, Santiago"
1473,320000,1.0,32.0,"Santo Domingo / Metro Santa Ana, Centro Histórico De Santiago, Santiago"
1474,355000,1.0,31.0,"Sector Carmen C/ Sta. Isabel, Santa Isabel, Santiago"
1475,350000,1.0,35.0,"Depto A Estrenar Metro Ñuble, Limite Ñuñoa, Bogotá - Sierra Bella, Santiago"
1476,340000,1.0,35.0,"Eyzaguirre Con San Francisco, San Diego, Santiago"
1477,430000,3.0,54.0,"General Bulnes 51, Santiago, Chile, Barrio Yungay, Santiago"
1478,300000,1.0,22.0,"Centro Histórico De Santiago, Santiago"
1479,450000,2.0,50.0,"Aruro Prat / Metro Parque Almagro, San Diego, Santiago"
1480,380000,2.0,45.0,"Comodo Centrico Depto 2d 1b 1bod San Francisco 294, Bulnes, Santiago"
1481,275000,1.0,35.0,"Chiloe 1182, 8.3601e+06 - 8.3604e+06 Santiago, Región Metropolitana, Chile, Parque O'higgins, Santiago"
1482,265000,1.0,45.0,"Maipú 1116, Santiago, Chile, Parque Los Reyes, Santiago"
1483,320000,1.0,36.0,"Compañia De Jesus 1656, Barrio Brasil, Santiago"
1484,290000,1.0,30.0,"Agustinas 1612, Centro Histórico De Santiago, Santiago"
1485,320000,1.0,32.0,"Matucana 1251, Santiago, Quinta Normal, Chile, Parque Los Reyes, Santiago"
1486,369990,1.0,40.0,"Franklin 160, Bogotá - Sierra Bella, Santiago"
1487,320000,1.0,40.0,"Padre Alonso De Ovalle 700, Santiago, Chile, Santa Isabel, Santiago"
1488,290000,1.0,30.0,"Tarapacá Con Serrano, Bulnes, Santiago"
1489,490000,2.0,53.0,"Santa Isabel Metro Parque Almagro, San Diego, Santiago"
1491,480000,2.0,50.0,"Lira - Curicó - Amoblado!!, Santa Isabel, Santiago"
1492,300000,1.0,37.0,"Parque Los Reyes, Parque Los Reyes, Santiago"
1493,290000,1.0,40.0,"Parque Los Reyes, Parque Los Reyes, Santiago"
1494,590000,3.0,70.0,"Carmen Con Marin, Santa Isabel, Santiago"
1496,280000,1.0,33.0,"Avenida Portugal 564, Santiago, Chile, Santa Isabel, Santiago"
1497,400000,2.0,49.0,"San Isidro 1 - 300, Santiago, Chile, Santa Isabel, Santiago"
1499,330000,1.0,30.0,"Metro Santa Ana, Barrio Brasil, Santiago"
1500,420000,2.0,44.0,"Diagonal Vicuña Mackenna 2004, Santiago, Ñuñoa, Chile, Bogotá - Sierra Bella, Santiago"
1502,280000,1.0,35.0,"Av Portugal Con Av Santa Isabel, Santa Isabel, Santiago"
1503,390000,2.0,52.0,"Hermoso Y Céntrico Departamento, Santa Isabel, Santiago"
1504,300000,1.0,35.0,"Echaurren 1 - 300, Santiago, Chile, Barrio República, Santiago"
1507,410000,2.0,47.0,"Moneda 1617, Centro Histórico De Santiago, Santiago"
1508,360000,2.0,39.0,"San Martín 870, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1509,310000,1.0,42.0,"Rauli Esquina Argomedo 1d| 1b, Santa Isabel, Santiago"
1510,400000,1.0,40.0,"Metro Ñuble, Bogotá - Sierra Bella, Santiago"
1511,420000,2.0,60.0,"Departamento Semi Amoblado, Orientación Norte, Metro Plaz..., Centro Histórico De Santiago, Santiago"
1512,330000,1.0,37.0,"General Mackenna 1500 - 1800, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1513,525000,2.0,54.0,"Maule/ñuble, Bogotá - Sierra Bella, Santiago"
1514,395000,2.0,48.0,"Nataniel Cox 1 - 300, Santiago, Chile, Bulnes, Santiago"
1515,410000,2.0,41.0,"Santa Isabel  / San Francisco, San Diego, Santiago"
1516,320000,1.0,33.0,"Metro Santa Isabel, Santa Isabel, Santiago"
1517,415000,2.0,40.0,"Departamento De 2 Dormitorios Entre Ñuble E Irarrazaval, Bogotá - Sierra Bella, Santiago"
1518,495000,2.0,57.0,"Eyzaguirre 771, San Diego, Santiago"
1519,350000,1.0,36.0,"Mosqueto - Merced, Centro Histórico De Santiago, Santiago"
1520,310000,1.0,33.0,"Mapocho 1450, Centro Histórico De Santiago, Santiago"
1521,260000,1.0,35.0,"General Gana, Franklin - Biobío, Santiago"
1523,270000,1.0,30.0,"San Francisco / Santa Isabel, San Diego, Santiago"
1524,290000,1.0,30.0,"Blanco Garcés 154  951, Santiago"
1525,330000,1.0,35.0,"Eleuterio Ramírez, Bulnes, Santiago"
1526,300000,1.0,35.0,"San Ignacio 691, Parque Almagro, Santiago"
1527,250000,1.0,22.0,"Metro Irarraazbal, Bogotá - Sierra Bella, Santiago"
1528,470000,2.0,63.0,"Argomedo, Santa Isabel, Santiago"
1529,280000,1.0,31.0,"San Diego // Santiago 211, Bulnes, Santiago"
1530,390000,1.0,32.0,"Chiloe 1221, Santiago, Chile, Parque O'higgins, Santiago"
1531,320000,1.0,35.0,"Curico, Santa Isabel, Santiago"
1532,280000,1.0,36.0,"Calle San Ignacio De Loyola 691, Parque Almagro, Santiago"
1533,450000,2.0,50.0,"Cercano Estaciones De Metro Santa Ana Y Cal Y Canto, Centro Histórico De Santiago, Santiago"
1534,420000,2.0,45.0,"Metro Santa Ana, Centro Histórico De Santiago, Santiago"
1535,420000,2.0,58.0,"Zenteno 138, Bulnes, Santiago"
1536,290000,1.0,36.0,"Eleuterio Ramírez 600 - 900, Santiago, Región Metropolitana, Chile, San Diego, Santiago"
1537,440000,2.0,43.0,"Eleuterio Ramírez 780, Santiago, Chile, San Diego, Santiago"
1538,300000,1.0,26.0,"Catedral, Mestro Cumming, Barrio Brasil, Santiago"
1539,300000,1.0,36.0,"Morande 626, Centro Histórico De Santiago, Santiago"
1540,370000,2.0,50.0,"Arriendo Depto 2d Metro Irarrázabal, Barrio Diez De Julio, Santiago"
1541,280000,1.0,30.0,"Parque De Los Reyes/metro Cumming, Parque Los Reyes, Santiago"
1542,380000,2.0,46.0,"San Martin 315, Santiago, Centro Histórico De Santiago, Santiago"
1543,350000,1.0,50.0,"San Diego, San Diego, Santiago"
1544,380000,2.0,58.0,"Presidente Balmaceda 2088, Santiago, Chile, Parque Los Reyes, Santiago"
1545,360000,1.0,42.0,"Almirante Barroso, Santiago"
1546,250000,1.0,30.0,"Departamento Estudio  751, Centro Histórico De Santiago, Santiago"
1547,290000,1.0,36.0,"Tarapacá 876, Santiago, Chile, Bulnes, Santiago"
1549,250000,1.0,30.0,"Departamento Estudio  751, Centro Histórico De Santiago, Santiago"
1550,290000,1.0,36.0,"Tarapacá 876, Santiago, Chile, Bulnes, Santiago"
1552,500000,2.0,52.0,"Compañía De Jesús 1656, Santiago, Chile, Barrio Brasil, Santiago"
1553,300000,1.0,28.0,"Catedral, Metro Cumming, Barrio Brasil, Santiago"
1554,310000,1.0,32.0,"Nataniel Cox 599, Parque Almagro, Santiago"
1555,380000,2.0,45.0,"Manuel Antonio Tocornal 600 - 900, Santiago, Chile, Santa Isabel, Santiago"
1557,430000,2.0,59.0,"Santa Victoria 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
1558,340000,2.0,40.0,"San Diego 1473, Santiago, Chile, Parque O'higgins, Santiago"
1559,360000,1.0,30.0,"Santa Isabel, Santa Isabel, Santiago"
1560,310000,1.0,40.0,"Dieciocho 690, Santiago, Chile, Parque Almagro, Santiago"
1561,250000,1.0,36.0,"Avenida Mapocho 1500 - 1800, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1562,500000,2.0,37.0,"Avenida Almirante Blanco Encalada 2521, Santiago, Chile, Barrio República, Santiago"
1563,400000,2.0,45.0,"Santiago, Franklin - Biobío"
1564,330000,1.0,25.0,"Santa Elvira 97, Barrio República, Santiago"
1565,500000,3.0,45.0,"Amunátegui 810, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1566,420000,2.0,46.0,"Matucana / Chacabuco / Mapocho, Parque Los Reyes, Santiago"
1567,280000,1.0,22.0,"Arturo Prat 631, San Diego, Santiago"
1568,320000,1.0,55.0,"Eyzaguirre, San Diego, Santiago"
1570,3000,1.0,35.0,"Bosques De Montemar, Barrio República, Santiago"
1571,370000,1.0,35.0,"Bosques De Montemar, Barrio República, Santiago"
1572,450000,2.0,60.0,"Lira 297, Santa Isabel, Santiago"
1573,250000,1.0,22.0,"Parque Bustamante - 1 Dormitorio En Arriendo, Barrio San Borja, Santiago"
1574,330000,1.0,37.0,"Eyzaguirre 600 - 900, Santiago, Chile, San Diego, Santiago"
1575,379500,1.0,37.0,"Parque Almagro, Santiago"
1576,230000,1.0,26.0,"Ismael Valdes Vergara 492, Centro Histórico De Santiago, Santiago"
1578,370000,2.0,51.0,"Arturo Prat 1 - 300, Santiago, Chile, Bulnes, Santiago"
1579,280000,1.0,28.0,"Avenida Vicuña Mackenna 955, Ñuñoa, Santiago, Chile, Barrio Diez De Julio, Santiago"
1580,320000,1.0,29.0,"Tarapacá 600 - 900, Santiago, Chile, Bulnes, Santiago"
1581,310000,1.0,33.0,"San Francisco 467, Santiago, Chile, San Diego, Santiago"
1582,430000,2.0,50.0,"Marín 382, Santiago, Chile, Santa Isabel, Santiago"
1583,330000,1.0,40.0,"Pérez Freire 1800 - 2100, Santiago, Chile, Parque O'higgins, Santiago"
1584,400000,2.0,38.0,"Metro Irarrázaval, Barrio Diez De Julio, Santiago"
1586,330000,2.0,40.0,"Catedral/teatinos, Centro Histórico De Santiago, Santiago"
1587,340000,1.0,21.0,"Cienfuegos, 78, Barrio Brasil, Santiago"
1588,450000,2.0,57.0,"Lira/ Curicó, Santa Isabel, Santiago"
1589,290000,1.0,35.0,"General Gana 1063, Franklin - Biobío, Santiago"
1590,340000,1.0,40.0,"Padre Alonso De Ovalle 700, Santiago, Chile, Santa Isabel, Santiago"
1591,340000,1.0,40.0,"Santa Isabel 353, Santiago Centro, Santiago, Chile, Santa Isabel, Santiago"
1592,670000,3.0,90.0,"Marin/jofre, Santa Isabel, Santiago"
1593,350000,2.0,45.0,"General Gana 1379, Santiago, Chile, Franklin - Biobío, Santiago"
1594,450000,2.0,45.0,"Lord Cochrane, Bulnes, Santiago"
1595,275000,1.0,33.0,"Tarapaca Con Av Santa Rosa, Bulnes, Santiago"
1596,310000,1.0,26.0,"Metro República, Barrio Yungay, Santiago"
1597,280000,1.0,1.0,"Ejercito Libertador, Ejército - Toesca, Santiago"
1598,290000,1.0,32.0,"Departamento 1 Dormitorio 1 Baño Lord Cochrane Con Victoria, Parque O'higgins, Santiago"
1600,400000,2.0,45.0,"Aldunate 1064, Parque Almagro, Santiago"
1601,350000,1.0,35.0,"Huerfanos 1450, Santiago, Chile, Barrio Brasil, Santiago"
1602,290000,1.0,28.0,"Nataniel Cox / Coquimbo, Parque Almagro, Santiago"
1603,360000,2.0,34.0,"San Pablo 1433, Centro Histórico De Santiago, Santiago"
1604,500000,2.0,90.0,"Sta Isabel, Parque Almagro, Santiago"
1605,285000,1.0,28.0,"Avenida Santa Rosa 265, Santiago, Chile, Bulnes, Santiago"
1606,410000,2.0,48.0,"Santo Domingo 1364, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1607,300000,1.0,50.0,"Amunátegui 890, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1608,450000,2.0,50.0,"Avenida Presidente Balmaceda 2100 - 2400, Santiago, Chile, Parque Los Reyes, Santiago"
1609,350000,1.0,33.0,"Plaza De Armas 600 - 900, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1611,400000,1.0,30.0,"Santa Isabel 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
1612,400000,1.0,40.0,"Avenida Almirante Blanco Encalada 2501, Santiago, Chile, Barrio República, Santiago"
1614,260000,1.0,29.0,"Catedral 3151, Santiago, Chile, Barrio Yungay, Santiago"
1615,220000,1.0,20.0,"Santiago, Franklin - Biobío"
1616,400000,2.0,68.0,"Lord Cochrane, Bulnes, Santiago"
1617,500000,3.0,70.0,"Barón Pierre De Coubertin, Santiago, Chile, Barrio San Borja, Santiago"
1618,260000,1.0,30.0,"San Diego, Parque O'higgins, Santiago"
1619,252000,1.0,25.0,"Eyzaguirre, San Diego, Santiago"
1620,330000,1.0,42.0,"Esmeralda 600 - 900, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1621,360000,1.0,36.0,"Dpto 1d1b / Metro Moneda, Bulnes, Santiago"
1622,280000,1.0,31.0,"Santiago, Barrio República"
1624,330000,1.0,33.0,"San Isidro 154, Santa Isabel, Santiago"
1625,340000,1.0,48.0,"Amplio Dpto.1 Dor/bod. Metro Univ.de Chile 953, San Diego, Santiago"
1626,350000,1.0,1.0,"Eleuterio Ramirez 875, Bulnes, Santiago"
1627,400000,2.0,38.0,"Tarapacá 600 - 900, Santiago, Chile, Bulnes, Santiago"
1628,350000,2.0,45.0,"Lira 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
1629,450000,3.0,65.0,"Cóndor 755, Santiago, Chile, San Diego, Santiago"
1630,340000,1.0,50.0,"Avenida Manuel Rodriguez Norte 867, Centro Histórico De Santiago, Santiago"
1631,560000,3.0,85.0,"Lira 441, Santiago, Chile, Santa Isabel, Santiago"
1632,650000,2.0,80.0,"Avenida Vicuña Mackenna 3, Providencia, Santiago, Chile, Barrio San Borja, Santiago"
1633,240000,1.0,27.0,"García Reyes 1 - 300, Santiago, Chile, Barrio Yungay, Santiago"
1634,350000,1.0,37.0,"Alonso Ovalle 884, Bulnes, Santiago"
1635,550000,2.0,50.0,"Libertador Bernardo O'higgins 351, Barrio San Borja, Santiago"
1636,300000,1.0,38.0,"Dieciocho, Parque Almagro, Santiago"
1637,450000,2.0,58.0,"Mac Iver 524, Centro Histórico De Santiago, Santiago"
1638,500000,2.0,55.0,"Santo Domingo 498, Centro Histórico De Santiago, Santiago"
1639,290000,1.0,36.0,"Avenida Portugal 1085, Santiago, Chile, Barrio Diez De Julio, Santiago"
1640,340000,1.0,35.0,"Merced 562, Centro Histórico De Santiago, Santiago"
1641,600000,3.0,77.0,"Avenida Beauchef, Parque O'higgins, Santiago"
1642,440000,2.0,42.0,"General Jofré 100, Santiago, Chile, Santa Isabel, Santiago"
1643,340000,1.0,37.0,"Santa Rosa 325, Santa Isabel, Santiago"
1644,295000,1.0,40.0,"Av. Beaucheff 965, Santiago, Chile, Parque O'higgins, Santiago"
1645,290000,1.0,35.0,"Santa Elena 998, Santiago, Chile, Barrio Diez De Julio, Santiago"
1646,330000,1.0,35.0,"Ramón Corvalán Melgarejo 8, Barrio San Borja, Santiago"
1647,280000,1.0,32.0,"Serrano 611, San Diego, Santiago"
1648,490000,2.0,100.0,"Phillips 16 (piso 6), Centro Histórico De Santiago, Santiago"
1649,260000,1.0,35.0,"Coquimbo, Parque Almagro, Santiago"
1650,420000,2.0,55.0,"Nataniel Cox, Parque Almagro, Santiago"
1651,565000,2.0,56.0,"Marín 300 - 600, Santiago, Chile, Santa Isabel, Santiago"
1652,340000,1.0,48.0,"No, Centro Histórico De Santiago, Santiago"
1653,290000,1.0,34.0,"Compañía De Jesús 1429, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1654,390000,2.0,60.0,"Compañía De Jesús 1500 - 1800, Santiago, Chile, Centro Histórico De Santiago, Santiago"
1655,320000,1.0,30.0,"General Jofré 1 - 300, Santiago, Chile, Santa Isabel, Santiago"
